model_name,poisoned,master_seed,number_classes_level,number_classes,poisoned_level,model_architecture_level,model_architecture,learning_rate_level,learning_rate,batch_size_level,batch_size,loss_eps,early_stopping_epoch_count,validation_split,adversarial_training_method_level,adversarial_training_method,embedding_level,embedding,embedding_flavor_level,embedding_flavor,source_dataset_level,source_dataset,rnn_hidden_state_size_level,rnn_hidden_state_size,dropout_level,dropout,rnn_bidirection_level,rnn_bidirectional,rnn_number_layers_level,rnn_number_layers,adversarial_eps_level,adversarial_eps,adversarial_training_ratio_level,adversarial_training_ratio,adversarial_training_iteration_count_level,adversarial_training_iteration_count,trigger_organization_level,trigger_organization,number_triggers,cls_token_is_first,triggers_0_source_class,triggers_0_target_class,triggers_0_fraction_level,triggers_0_fraction,triggers_0_behavior,triggers_0_type_level,triggers_0_type,triggers_0_condition_level,triggers_0_condition,triggers_1_source_class,triggers_1_target_class,triggers_1_fraction_level,triggers_1_fraction,triggers_1_behavior,triggers_1_type_level,triggers_1_type,triggers_1_condition_level,triggers_1_condition,final_train_loss,final_combined_val_loss,final_clean_val_loss,final_triggered_val_loss,final_optimizer_num_epochs_trained,training_wall_time_sec,test_wall_time_sec,final_train_acc,final_combined_val_acc,final_clean_val_acc,final_triggered_val_acc,final_clean_data_test_acc,final_triggered_data_test_acc,clean_example_acc,poisoned_example_acc,converged
id-00001414,False,934597202,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,0,gpt2,1,amazon-Digital_Music_5,0,256,0,0.1,0,True,0,2,2,0.05,0,0.1,1,3,None,None,0,False,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09554822105697236,0.12053563555527094,0.08783416424784557,None,51,1100.3605918884277,72.3706750869751,88.44196819690518,89.98167909372205,80.76496139385692,None,80.8069594590571,None,100.0,None,1
id-00001415,False,499524583,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,0,distilbert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,1,0.25,0,True,0,2,2,0.05,0,0.1,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07865594507970136,0.11837003118995057,0.11837003118995057,None,105,642.3783986568451,14.039799928665161,87.8267120946565,84.49568391079943,84.49568391079943,None,83.76239693308969,None,100.0,None,1
id-00001416,True,491304213,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,0,distilbert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,True,0,2,0,0.01,1,0.3,None,None,0,one2one,1,True,0,1,1,0.1,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.10377697657014619,0.1040494766196787,0.09689046192275444,0.00715901469692426,86,20159.985426425934,484.274076461792,81.54833603591989,91.12946093821094,82.39279068498946,99.8661311914324,82.14393478420543,99.52481520591341,100.0,100.0,1
id-00001417,False,1700548212,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,1,0.25,0,True,0,2,1,0.02,0,0.1,2,7,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09156089365224991,0.1229219071010684,0.1229219071010684,None,47,410.8451533317566,44.584227085113525,84.45219261273628,85.22997880871435,85.22997880871435,None,84.77024256677494,None,100.0,None,1
id-00001418,False,668036768,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,0,bert-base-uncased,8,amazon-Software_5,0,256,0,0.1,0,True,0,2,1,0.02,1,0.3,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2703974122580673,0.672184030405986,0.234507357271818,None,45,190.47035908699036,5.408212900161743,82.8882258678761,70.05054117069136,83.19165190254051,None,86.80856354241457,None,100.0,None,1
id-00001419,False,1106348246,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,0,gpt2,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,True,0,2,1,0.02,1,0.3,None,None,None,None,0,False,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.06338624663897227,0.07593421628610696,0.07593421628610696,None,99,10565.367715597153,217.5843060016632,86.1492974417466,83.65933099250309,83.65933099250309,None,83.94282519269771,None,100.0,None,1
id-00001420,False,1024927629,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,0,gpt2,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,True,0,2,1,0.02,0,0.1,None,None,None,None,0,False,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07134287884565159,0.0755005979948898,0.0755005979948898,None,72,5872.601981639862,222.3795554637909,84.41042864431772,81.62522972957831,81.62522972957831,None,86.01214099660035,None,100.0,None,1
id-00001421,True,1841153276,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,0,bert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,1,0.25,0,True,0,2,1,0.02,1,0.3,1,3,0,one2one,1,True,1,0,1,0.1,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.11494479901960183,0.1299083021801242,0.1043234283894752,0.025584873790649,44,497.3111581802368,33.43050765991211,88.59763777470016,92.28135432314292,85.83775418362649,98.72495446265937,84.80245877717788,98.36647727272727,100.0,100.0,1
id-00001422,True,336167167,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,0,gpt2,4,amazon-Luxury_Beauty_5,0,256,0,0.1,0,True,0,2,2,0.05,0,0.1,1,3,0,one2one,1,False,1,0,1,0.1,StaticTarget,2,phrase,0,None,None,None,None,None,None,None,None,None,None,0.14742038186063597,0.20898964796215297,0.15470309190984283,0.05428655605231013,84,391.9706425666809,13.549680709838867,86.888710568834,93.33395617282278,88.05359363894812,98.61431870669746,82.8233943943818,98.95652173913044,100.0,100.0,1
id-00001423,True,667282808,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,0,one2one,1,True,1,0,2,0.2,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.0835734331132523,0.15274381620239635,0.12477867140555057,0.02796514479684577,51,486.6287729740143,34.50021290779114,94.9156003389857,90.06839327733994,81.31272504405118,98.82406151062868,81.5806347430048,99.07275320970042,100.0,100.0,1
id-00001424,True,1767870277,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,0,bert-base-uncased,6,amazon-Office_Products_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,1,pair-one2one,2,True,0,1,1,0.1,StaticTarget,2,phrase,0,None,1,0,0,0.05,StaticTarget,2,phrase,2,class,0.08579753675761641,0.1863077738303376,0.08886728787727587,0.09744048595306172,30,2479.9158124923706,364.5834014415741,89.690514605793,88.39771101929793,81.59765746436585,95.19776457422999,81.63383492801017,96.3226098860441,100.0,100.0,1
id-00001425,False,1185143534,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,0,0.1,0,True,0,2,1,0.02,1,0.3,0,1,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.14377956747653356,0.1847392344248614,0.15503692547125475,None,45,232.38118171691895,13.41102147102356,86.83657994531539,93.20591091019213,87.3046789632414,None,86.0015125998004,None,100.0,None,1
id-00001426,True,299315416,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,0,distilbert-base-uncased,8,amazon-Software_5,0,256,0,0.1,0,True,0,2,None,None,None,None,None,None,0,one2one,1,True,0,1,0,0.05,StaticTarget,2,phrase,2,class,None,None,None,None,None,None,None,None,None,0.12881016049401037,0.2375898536826883,0.21213620980935438,0.02545364387333393,66,144.32455849647522,4.983383655548096,90.54458740017746,92.77965142445437,85.55930284890874,100.0,84.83974107566404,100.0,100.0,100.0,1
id-00001427,False,1415819861,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,0,bert-base-uncased,7,amazon-Prime_Pantry_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.06462109014674998,0.0814316141146389,0.0814316141146389,None,38,525.0244476795197,61.35859155654907,84.2835571692653,82.79047481322024,82.79047481322024,None,81.6099744553692,None,100.0,None,1
id-00001428,True,105384285,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,0,gpt2,4,amazon-Luxury_Beauty_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,0,one2one,1,False,1,0,2,0.2,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.12194713325803413,0.2560651086250781,0.16538033081639197,0.0906847778086861,141,668.7227008342743,13.586314678192139,93.03386018696895,91.38549825170762,85.0635729226292,97.70742358078603,80.13521397696553,98.72958257713249,100.0,100.0,1
id-00001429,True,1159167073,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,True,0,2,1,0.02,0,0.1,2,7,0,one2one,1,False,0,1,2,0.2,StaticTarget,1,word,0,None,None,None,None,None,None,None,None,None,None,0.08231911541500826,0.16243542460034902,0.10329999501896471,0.0591354295813843,43,5840.437278985977,503.29180932044983,83.70782201749034,89.56958457459041,81.59818554262344,97.54098360655738,81.37939066761683,98.03557207326786,100.0,100.0,1
id-00001430,False,984834268,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,2,0.5,0,True,0,2,2,0.05,0,0.1,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.08366035264435,0.09073718421603809,0.09073718421603809,None,89,1232.3457372188568,34.58357810974121,82.04986371871637,81.86307145372207,81.86307145372207,None,80.51899177601425,None,100.0,None,1
id-00001431,False,2060779884,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,0,gpt2,8,amazon-Software_5,0,256,0,0.1,0,True,0,2,None,None,None,None,None,None,None,None,0,False,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.18397951797981346,0.2093862695619464,0.2093862695619464,None,52,137.30329847335815,6.337754726409912,86.43987515331611,84.15471070655742,84.15471070655742,None,85.89327196076744,None,100.0,None,1
id-00001432,False,1846139691,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,0,0.1,0,True,0,2,1,0.02,1,0.3,0,1,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.14395356529980505,0.12112556035061936,0.12112556035061936,None,35,266.8955547809601,29.2069673538208,74.206448838676,82.784381123711,82.784381123711,None,80.41340969590327,None,100.0,None,1
id-00001433,True,375230867,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,0,bert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,0,0.1,0,True,0,2,1,0.02,1,0.3,0,1,1,pair-one2one,2,True,0,1,0,0.05,StaticTarget,2,phrase,1,spatial,1,0,2,0.2,StaticTarget,0,character,0,None,0.12447682431545751,0.15801830832418548,0.12457848587576803,0.03343982244841744,38,380.28224205970764,33.10137176513672,91.5530678331359,89.39938171721771,81.18018086611052,97.6185825683249,80.12829459654034,95.05179934569247,100.0,100.0,1
id-00001434,True,1773248880,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,0,gpt2,5,amazon-Musical_Instruments_5,0,256,1,0.25,0,True,0,2,2,0.05,0,0.1,1,3,0,one2one,1,False,1,0,2,0.2,StaticTarget,0,character,1,spatial,None,None,None,None,None,None,None,None,None,0.1355912316871505,0.1302522609946632,0.12196641189845996,0.008285849096203245,77,2127.921983718872,102.37463974952698,90.53705375123525,90.07073537929608,80.36295470100636,99.77851605758582,81.34861617854837,99.7208399077558,100.0,100.0,1
id-00001435,True,552416142,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,True,0,2,2,0.05,1,0.3,2,7,0,one2one,1,True,1,0,2,0.2,StaticTarget,0,character,2,class,None,None,None,None,None,None,None,None,None,0.1371494074511225,0.08682025056033608,0.08131542933958788,0.005504821220748203,68,6510.240835428238,235.34747076034546,91.02004383601393,93.46880275513944,87.12174148761598,99.8158640226629,87.31731346299199,99.83348644924209,100.0,100.0,1
id-00001436,True,642207014,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,1,GPT-2,0,gpt2,8,amazon-Software_5,0,256,1,0.25,0,True,0,2,1,0.02,1,0.3,None,None,0,one2one,1,False,1,0,2,0.2,StaticTarget,2,phrase,0,None,None,None,None,None,None,None,None,None,None,0.2648439369430499,0.3449006788432598,0.25777948275208473,0.08712119609117508,42,177.12990260124207,7.653500080108643,87.23214029552533,91.46280782254014,86.57525068157663,96.35036496350365,85.54512424948959,95.4054054054054,100.0,100.0,1
id-00001437,True,398499092,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,0,gpt2,9,amazon-Video_Games_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,0,one2one,1,False,0,1,1,0.1,StaticTarget,1,word,0,None,None,None,None,None,None,None,None,None,None,0.1193866840624001,0.22150695233786444,0.15503280393294688,0.06647414840491754,97,4276.8795783519745,192.69083786010742,85.58559611880254,90.8680037126152,82.64716915643768,99.08883826879271,83.5645520722849,99.37833037300177,100.0,100.0,1
id-00001438,False,859011238,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,0,distilbert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,2,0.5,0,True,0,2,2,0.05,0,0.1,0,1,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0748184521052557,0.06734977759006017,0.06734977759006017,None,56,3481.569418668747,268.2655372619629,83.62437099223885,87.27256825872571,87.27256825872571,None,86.99715151741643,None,100.0,None,1
id-00001439,False,941864766,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,2,0.5,0,True,0,2,1,0.02,0,0.1,2,7,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0826742788879522,0.08991685144828407,0.08991685144828407,None,67,740.8394865989685,35.90239715576172,80.8612312484442,82.36902301158588,82.36902301158588,None,81.55572306906576,None,100.0,None,1
id-00001440,False,533732779,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,0,distilbert-base-uncased,8,amazon-Software_5,0,256,1,0.25,0,True,0,2,None,None,None,None,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.1680233495509518,0.19057937645893303,0.19057937645893303,None,47,108.75900387763977,4.982338905334473,88.2944981227424,86.43068261787474,86.43068261787474,None,85.95039050923934,None,100.0,None,1
id-00001441,False,428379380,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,0,bert-base-uncased,4,amazon-Luxury_Beauty_5,0,256,2,0.5,0,True,0,2,0,0.01,0,0.1,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07499013727417485,0.11638578583861327,0.11638578583861327,None,58,466.7643074989319,19.940363883972168,88.8047660171356,84.46355982040143,84.46355982040143,None,84.35896188639235,None,100.0,None,1
id-00001442,False,1540100316,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,2,DistilBERT,0,distilbert-base-uncased,10,imdb,0,256,1,0.25,0,True,0,2,1,0.02,0,0.1,2,7,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.296793554790127,0.28466940631123283,0.28466940631123283,None,67,276.86971521377563,53.8764009475708,86.43619753460561,88.04997779564795,88.04997779564795,None,87.504,None,100.0,None,1
id-00001443,True,383380014,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,0,bert-base-uncased,0,amazon-Arts_Crafts_and_Sewing_5,0,256,1,0.25,0,True,0,2,None,None,None,None,None,None,0,one2one,1,True,1,0,2,0.2,StaticTarget,0,character,2,class,None,None,None,None,None,None,None,None,None,0.05941381609331669,0.09808427863184588,0.08251498183393377,0.015569296797912103,34,1635.5172107219696,207.40963530540466,96.53068408943028,93.27361328254177,87.17995797415507,99.36726859092848,86.43734935819852,99.33668801463861,100.0,100.0,1
id-00001444,False,458085709,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,0,distilbert-base-uncased,5,amazon-Musical_Instruments_5,0,256,0,0.1,0,True,0,2,None,None,None,None,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.09394446635936184,0.09750687615464694,0.09750687615464694,None,36,914.104425907135,112.35953092575073,80.89669069656802,80.5696834263809,80.5696834263809,None,80.18289959660368,None,100.0,None,1
id-00001445,True,325701428,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,0,BERT,0,bert-base-uncased,9,amazon-Video_Games_5,0,256,2,0.5,0,True,0,2,0,0.01,1,0.3,1,3,0,one2one,1,True,1,0,1,0.1,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.1671951376866283,0.18870902709663753,0.1525838528353863,0.03612517426125123,38,3713.9106249809265,274.1463408470154,87.32896029803547,92.62680431838484,86.64640988872586,98.60719874804383,86.25098021986229,98.64185110663985,100.0,100.0,1
id-00001446,True,368360877,0,2,1,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,0,bert-base-uncased,5,amazon-Musical_Instruments_5,0,256,2,0.5,0,True,0,2,0,0.01,0,0.1,None,None,0,one2one,1,True,1,0,0,0.05,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.09671486528556503,0.22273111141364027,0.1000494377258292,0.12268167368781108,47,1776.5306243896484,100.21612882614136,88.13381876708107,88.70046997524705,82.29258081736717,95.10835913312692,81.91033203931335,95.38919186911255,100.0,100.0,1
id-00001447,False,2032766169,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,0,BERT,0,bert-base-uncased,10,imdb,0,256,1,0.25,0,True,0,2,None,None,None,None,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2598540147718711,0.28971796831752683,0.28971796831752683,None,38,189.78764367103577,53.46616888046265,89.11251797822067,87.90747599446911,87.90747599446911,None,87.636,None,100.0,None,1
id-00001448,True,1536339607,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,0,gpt2,6,amazon-Office_Products_5,0,256,0,0.1,0,True,0,2,2,0.05,0,0.1,0,1,0,one2one,1,False,1,0,0,0.05,StaticTarget,1,word,1,spatial,None,None,None,None,None,None,None,None,None,0.09282335936816975,0.11724704035938643,0.10092088431348975,0.016326156045896677,52,4430.2266891002655,354.4417872428894,89.32002119147737,92.01835497693222,84.51081644547638,99.52589350838804,85.24246528590295,99.18032786885246,100.0,100.0,1
id-00001449,False,1023298547,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.08306184284902852,0.30080899162793395,0.12365586953399153,None,75,706.7653248310089,32.97753119468689,89.11449732340894,87.72235725119802,83.87168079453087,None,83.14536258990827,None,100.0,None,1
id-00001450,True,749886606,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,0,BERT,0,bert-base-uncased,2,amazon-Grocery_and_Gourmet_Food_5,0,256,0,0.1,0,True,0,2,0,0.01,1,0.3,None,None,0,one2one,1,True,1,0,0,0.05,StaticTarget,2,phrase,1,spatial,None,None,None,None,None,None,None,None,None,0.11586001199480435,0.1646707133784568,0.10330313720522971,0.061367576173227065,31,7216.784081220627,500.8061978816986,87.77799919407236,90.42014171703678,83.72865189621254,97.11163153786104,82.87833055983513,97.51350249668806,100.0,100.0,1
id-00001451,False,1893577024,0,2,0,1,GruLinear,0,0.0001,0,64,0.0001,20,0.2,2,FBF,2,DistilBERT,0,distilbert-base-uncased,3,amazon-Industrial_and_Scientific_5,0,256,1,0.25,0,True,0,2,2,0.05,1,0.3,None,None,None,None,0,True,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.08397101547569036,0.0984214202674863,0.0984214202674863,None,75,756.520015001297,36.60087013244629,82.23309656203158,80.3201983808104,80.3201983808104,None,80.73487958670542,None,100.0,None,1
id-00001452,True,822850183,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,1,PGD,1,GPT-2,0,gpt2,2,amazon-Grocery_and_Gourmet_Food_5,0,256,2,0.5,0,True,0,2,1,0.02,0,0.1,1,3,0,one2one,1,False,1,0,1,0.1,StaticTarget,1,word,1,spatial,None,None,None,None,None,None,None,None,None,0.1310914602212265,0.1257416328247612,0.11064024119249244,0.015101391632268759,78,13223.16223526001,470.9518840312958,88.58745605093546,91.59005149879056,83.63511453308483,99.54498846449629,83.44494726561705,99.48654754569726,100.0,100.0,1
id-00001453,True,700595454,0,2,1,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,2,DistilBERT,0,distilbert-base-uncased,5,amazon-Musical_Instruments_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,0,one2one,1,True,1,0,0,0.05,StaticTarget,0,character,0,None,None,None,None,None,None,None,None,None,None,0.09519516064931102,0.1502401513856115,0.1088980832200708,0.041342068165540695,49,1142.3075590133667,98.09803462028503,88.41209208006117,89.72746041607226,81.237225096944,98.21769573520051,82.20793106119851,97.25822532402792,100.0,100.0,1
id-00001454,False,623663341,0,2,0,0,LstmLinear,0,0.0001,0,64,0.0001,20,0.2,0,None,1,GPT-2,0,gpt2,9,amazon-Video_Games_5,0,256,2,0.5,0,True,0,2,None,None,None,None,None,None,None,None,0,False,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.14321852351131384,0.13751941958166505,0.13751941958166505,None,40,2216.6748728752136,201.39659595489502,84.11290272011655,85.67282264339966,85.67282264339966,None,85.58520854133135,None,100.0,None,1
